Autor;Título;Archivo;Volumen;Seccion;URL;Ano
José Martínez de Sousa;Mi paso por Editorial Labor;n19_semblanzas_mdesousa.pdf;19;Semblanzas;https://www.tremedica.org/wp-content/uploads/n19_semblanzas_mdesousa.pdf;2005
José Martínez de Sousa;La princesa, ¿está o es anoréxica?;n19_entremes_mdesousa.pdf;19;Entremeses;https://www.tremedica.org/wp-content/uploads/n19_entremes_mdesousa.pdf;2005
Josée Lacroix;Precisiones en torno a expiration date y shelf life;n19_cartas_lacroix.pdf;19;Cartas a Panace@;https://www.tremedica.org/wp-content/uploads/n19_cartas_lacroix.pdf;2005
Josefa Gómez de Enterría|Natividad Gallardo San Salvador;Amelia de Irazazábal Nerpell (1926-2004): impulsora de la terminología científica en lengua española;n19_semblanzas_enterria-gallardo.pdf;19;Semblanzas;https://www.tremedica.org/wp-content/uploads/n19_semblanzas_enterria-gallardo.pdf;2005
Juan Aréchaga Martínez;Las revistas profesionales como claves para el desarrollo de la ciencia, la medicina y la tecnología en España;n19_tribuna_arechaga.pdf;19;Tribuna;https://www.tremedica.org/wp-content/uploads/n19_tribuna_arechaga.pdf;2005
Julia Sevilla Muñoz|Manuel Sevilla Muñoz;La imagen gráfica de las expresiones idiomáticas y su traducción;.pdf;19;Entremeses;https://www.tremedica.org/wp-content/uploads/.pdf;2005
Laura Munoa;Agenda;n19_agenda_munoa.pdf;19;Congresos y actividades;https://www.tremedica.org/wp-content/uploads/n19_agenda_munoa.pdf;2005
Manuel Calvo Hernando;Idioma castellano y difusión de la ciencia;n19_editorial.pdf;19;Editorial;https://www.tremedica.org/wp-content/uploads/n19_editorial.pdf;2005
Mario Bonilla;Relato breve en dos caras;n19_lapiz_bonilla.pdf;19;Entremeses;https://www.tremedica.org/wp-content/uploads/n19_lapiz_bonilla.pdf;2005
Mario Merlino;Las tintas de la traducción;n19_entremes_merlino.pdf;19;Entremeses;https://www.tremedica.org/wp-content/uploads/n19_entremes_merlino.pdf;2005
Nelson Verástegui;Visiones premonitorias;n19_lapiz_verastegui.pdf;19;El lápiz de Esculapio;https://www.tremedica.org/wp-content/uploads/n19_lapiz_verastegui.pdf;2005
Pedro J. Chamizo Domínguez;Varium et mutabile semper feminae linguaeque;n19_entremes_petrus.pdf;19;Entremeses;https://www.tremedica.org/wp-content/uploads/n19_entremes_petrus.pdf;2005
Pierre de Marbeuf;L’anatomie de l’œuil;n19_lapiz_marbeuf.pdf;19;El lápiz de Esculapio;https://www.tremedica.org/wp-content/uploads/n19_lapiz_marbeuf.pdf;2005
Rocío Abelleira;El club de los elementos eliminados;n19_entremes_abelleira.pdf;19;Entremeses;https://www.tremedica.org/wp-content/uploads/n19_entremes_abelleira.pdf;2005
Rosário Durão;Confluências: Revista de Tradução Científica e Técnica. A tradução especializada em língua portuguesa em foco;n19_resenas-durao.pdf;19;Reseñas;https://www.tremedica.org/wp-content/uploads/n19_resenas-durao.pdf;2005
Verónica Saladrigas|M. Gonzalo Claros Díaz|Diego González-Halphen;Vocabulario inglés-español de bioquímica y biología molecular (6.ª entrega);n19_tradyterm_saladrigas-claros-gh.pdf;19;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n19_tradyterm_saladrigas-claros-gh.pdf;2005
Alfonso Domínguez-Gil Hurlé|Enrique Alcaraz Varó;Una nueva contribución a la terminología farmacéutica;n20_resenas_dominguez-alcarazvaro.pdf;20;Reseñas;https://www.tremedica.org/wp-content/uploads/n20_resenas_dominguez-alcarazvaro.pdf;2005
Bertha M. Gutiérrez Rodilla;Entrando instrucciones al pipeline;n20_entremes_grodilla.pdf;20;Entremeses;https://www.tremedica.org/wp-content/uploads/n20_entremes_grodilla.pdf;2005
Bertha M. Gutiérrez Rodilla;Sport life;n20_entremes_grodilla2.pdf;20;Entremeses;https://www.tremedica.org/wp-content/uploads/n20_entremes_grodilla2.pdf;2005
Claudia Tarazona;El corazón, el cine y la peluquería;n20_entremes_tarazona1.pdf;20;Entremeses;https://www.tremedica.org/wp-content/uploads/n20_entremes_tarazona1.pdf;2005
Claudia Tarazona;Siglas, abreviaturas y otras yerbas (como decimos en Buenos Aires);n20_entremes_tarazona2.pdf;20;Entremeses;https://www.tremedica.org/wp-content/uploads/n20_entremes_tarazona2.pdf;2005
Cristian Fallas Alvarado;Bases generales para la formación de términos científicos españoles con elementos grecolatinos;n20_tribuna_alvarado.pdf;20;Tribuna;https://www.tremedica.org/wp-content/uploads/n20_tribuna_alvarado.pdf;2005
Daniel Samper Pizano;Carta no escrita a Lázaro Carreter (y II);n20_entremes_samperpizano.pdf;20;Entremeses;https://www.tremedica.org/wp-content/uploads/n20_entremes_samperpizano.pdf;2005
Edurne Garrido Anes;Inventando el inglés como lengua médica. El caso de dos traducciones de la Chirurgia Magna, de Guy de Chauliac en la Baja Edad Media;n20_tribuna_anes.pdf;20;Tribuna;https://www.tremedica.org/wp-content/uploads/n20_tribuna_anes.pdf;2005
Federico Romero;El diario de los titulares inusitados;n20_entremes_romero.pdf;20;Entremeses;https://www.tremedica.org/wp-content/uploads/n20_entremes_romero.pdf;2005
Fernando A. Navarro;¿Quién lo usó por vez primera? <em>Aracnodactilia</em>;n20_entremes_navarro1.pdf;20;Entremeses;https://www.tremedica.org/wp-content/uploads/n20_entremes_navarro1.pdf;2005
Fernando A. Navarro;¿Quién lo usó por vez primera? <em>Enfermedad de Creutzfeldt-Jakob</em>;n20_entremes_navarro2.pdf;20;Entremeses;https://www.tremedica.org/wp-content/uploads/n20_entremes_navarro2.pdf;2005
Fernando A. Navarro;¿Quién lo usó por vez primera? <em>Feromonas</em>;n20_entremes_navarro3.pdf;20;Entremeses;https://www.tremedica.org/wp-content/uploads/n20_entremes_navarro3.pdf;2005
Fernando Sorrentino;Pedipalpos y quelíceros: las arañas incompletas del DRAE;n20_entremes_sorrentino.pdf;20;Entremeses;https://www.tremedica.org/wp-content/uploads/n20_entremes_sorrentino.pdf;2005
Gonzalo Casino;La visibilidad de las revistas científicas españolas;n20_cartas_casino.pdf;20;Cartas a Panace@;https://www.tremedica.org/wp-content/uploads/n20_cartas_casino.pdf;2005
Hannelore Lee-Jahnke;Teaching medical translation: an easy job?;n20_editorial.pdf;20;Editorial;https://www.tremedica.org/wp-content/uploads/n20_editorial.pdf;2005
John H. Dirckx;¿Tienen alas los búfalos? A bilingual glossary of English animal expressions;n20_tradyterm-dirckx.pdf;20;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n20_tradyterm-dirckx.pdf;2005
John H. Dirckx;Susan Sontag (1933-2004): critic, novelist, and reformer of medical language;n20_semblanzas_dirckx.pdf;20;Semblanzas;https://www.tremedica.org/wp-content/uploads/n20_semblanzas_dirckx.pdf;2005
Josep L. Barona;Introducción práctica al lenguaje científico;n20_resenas_barona.pdf;20;Reseñas;https://www.tremedica.org/wp-content/uploads/n20_resenas_barona.pdf;2005
Laura Munoa;Reuniones, actividades docentes, publicaciones;n20_agenda_munoa.pdf;20;Congresos y actividades;https://www.tremedica.org/wp-content/uploads/n20_agenda_munoa.pdf;2005
Lúcia M. Singer|Juan Manuel Igea Aznar;Glossário trilíngue de termos, abreviações e acrônimos usados com freqüência em immunologia (EN-PT-ES) (1.ª parte);n20_tradyterm-singer-igea.pdf;20;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n20_tradyterm-singer-igea.pdf;2005
M.ª Blanca Mayor Serrano;Análisis contrastivo (inglés-español) de la clase de texto «folleto de salud» e implicaciones didácticas para la formación de traductores médicos;n20_tribuna_mayorserrano.pdf;20;Tribuna;https://www.tremedica.org/wp-content/uploads/n20_tribuna_mayorserrano.pdf;2005
Marcos Cánova;Madre hay más de una;n20_entremes_canovasmendez.pdf;20;Entremeses;https://www.tremedica.org/wp-content/uploads/n20_entremes_canovasmendez.pdf;2005
María de Miguel y Gallo;Un cuento y una carta;n20_lapiz_miguel.pdf;20;El lápiz de Esculapio;https://www.tremedica.org/wp-content/uploads/n20_lapiz_miguel.pdf;2005
Mediterranean Editors' and Translators' Meeting;METM 2005 (Barcelona): meeting on scientific editing and translation;n20_entremes_METM.pdf;20;Entremeses;https://www.tremedica.org/wp-content/uploads/n20_entremes_METM.pdf;2005
Mercè Piqueras;Recetas para frenar el deterioro del idioma en el ámbito del periodismo científico;n20_cartas_piqueras.pdf;20;Cartas a Panace@;https://www.tremedica.org/wp-content/uploads/n20_cartas_piqueras.pdf;2005
Mercedes Rodríguez del Castillo Martín;Bases de datos y recursos en línea de la Biblioteca Nacional de Medicina de los Estados Unidos;n20_resenas_castillomartin.pdf;20;Reseñas;https://www.tremedica.org/wp-content/uploads/n20_resenas_castillomartin.pdf;2005
Nicolás Cuvi|Carlos Acosta;El español en los intercambios de ciencia y tecnología durante el siglo XX;n20_tribuna_cuvi-acosta.pdf;20;Tribuna;https://www.tremedica.org/wp-content/uploads/n20_tribuna_cuvi-acosta.pdf;2005
Pedro J. Chamizo Domínguez;La armada y la por armar;n20_cartas_chamizodominguez.pdf;20;Cartas a Panace@;https://www.tremedica.org/wp-content/uploads/n20_cartas_chamizodominguez.pdf;2005
Pedro J. Chamizo Domínguez;El médico y su paciente en diálogo;n20_resenas_chamizodominguez.pdf;20;Reseñas;https://www.tremedica.org/wp-content/uploads/n20_resenas_chamizodominguez.pdf;2005
Ramón Gómez de la Serna;Antología médico-literaria: El doctor inverosímil;n20_antologia_delaserna.pdf;20;El lápiz de Esculapio;https://www.tremedica.org/wp-content/uploads/n20_antologia_delaserna.pdf;2005
Rosa Colomer i Artigas;La terminologia química en català;n20_tribuna_artigas.pdf;20;Tribuna;https://www.tremedica.org/wp-content/uploads/n20_tribuna_artigas.pdf;2005
Rosa Estopà Bagot;Diez años de Llengua i Ús: el catalán en el ámbito sanitario;n20_resenas_estopabagot.pdf;20;Reseñas;https://www.tremedica.org/wp-content/uploads/n20_resenas_estopabagot.pdf;2005
Silvia Senz Bueno;Normas de presentación de originales de traducción para la edición impresa;n20_revistilo_senzbueno.pdf;20;Revisión y estilo;https://www.tremedica.org/wp-content/uploads/n20_revistilo_senzbueno.pdf;2005
Silvia Senz Bueno;«Tosa, por favor». Breve guía de recursos internéticos para la traducción de onomatopeyas;n20_resenas_senzbueno.pdf;20;Reseñas;https://www.tremedica.org/wp-content/uploads/n20_resenas_senzbueno.pdf;2005
Alicia Zorrilla;El lenguaje médico necesita del bálsamo de Fierabrás;n_21-22_revistilo_Zorrilla.pdf;21;Revisión y estilo;https://www.tremedica.org/wp-content/uploads/n_21-22_revistilo_Zorrilla.pdf;2005
Álvaro García Meseguer;Los pronombres y el sexismo lingüístico;n_21-22_entremes_GarciaMeseguer.pdf;21;Entremeses;https://www.tremedica.org/wp-content/uploads/n_21-22_entremes_GarciaMeseguer.pdf;2005
Antonio Calvo Roy;La ciencia y el <em>Quijote</em>;n_21-22_resenias_CalvoRoy.pdf;21;Reseñas;https://www.tremedica.org/wp-content/uploads/n_21-22_resenias_CalvoRoy.pdf;2005
Antonio Hernández Morejón;Bellezas de medicina práctica descubiertas en <em>El ingenioso caballero don Quijote de la Mancha</em>;"n_21-22_tribuna_HernandezM.pdf
";21;Tribuna;https://www.tremedica.org/wp-content/uploads/n_21-22_tribuna_HernandezM.pdf;2005
Arturo Montenegro;La palabra <em>opio</em>;n_21-22_entremes_Montenegro.pdf;21;Entremeses;https://www.tremedica.org/wp-content/uploads/n_21-22_entremes_Montenegro.pdf;2005
Bertha M. Gutiérrez Rodilla;La medicina, sus textos y sus lenguas en la España de Cervantes;n_21-22_tribuna_GRodilla.pdf;21;Tribuna;https://www.tremedica.org/wp-content/uploads/n_21-22_tribuna_GRodilla.pdf;2005
Cristina Márquez Arroyo;De sacapotras real a cirujano… y a la portada de <em>Panace@</em>;n_21-22_entremes_MarquezArroyo.pdf;21;Entremeses;https://www.tremedica.org/wp-content/uploads/n_21-22_entremes_MarquezArroyo.pdf;2005
David Shea;Interview with Peter Newmark, pioneering theoretician in scientific translation;n_21-22_semblanzas_Shea.pdf;21;Semblanzas;https://www.tremedica.org/wp-content/uploads/n_21-22_semblanzas_Shea.pdf;2005
Ediciones Irreverentes;Enanos en el <em>Quijote</em> y en el arte;n_21-22_entremes_Irreverentes.pdf;21;Entremeses;https://www.tremedica.org/wp-content/uploads/n_21-22_entremes_Irreverentes.pdf;2005
Editorial Hélice;Convocatoria del II Premio Científico-Literario «¿Te atreves?»;n_21-22_entremes_Helice.pdf;21;Entremeses;https://www.tremedica.org/wp-content/uploads/n_21-22_entremes_Helice.pdf;2005
Emilio Bernal Labrada;«Somos alcohólicos anónimos»;n_21-22_entremes_BernalLabrada.pdf;21;Entremeses;https://www.tremedica.org/wp-content/uploads/n_21-22_entremes_BernalLabrada.pdf;2005
Federico Romero;"Del pavimento de la calle Huertas (Ortotipografía en el barrio de Cervantes)
";n_21-22_revistilo_Romero.pdf;21;Revisión y estilo;https://www.tremedica.org/wp-content/uploads/n_21-22_revistilo_Romero.pdf;2005
Fernando A. Navarro;"Coxitis y Quixote Capítulo I: Que trata de la estraña y luenga estoria etimológica
de un vocablo de notomía que se fizo literario, con otros admirables
sucesos dignos de felice recordación, que los sabrá quien aqueste
artículo leyere, si lo lee con atención";n_21-22_tribuna_Navarro.pdf;21;Tribuna;https://www.tremedica.org/wp-content/uploads/n_21-22_tribuna_Navarro.pdf;2005
Fernando A. Navarro;Read <em>Don Quixote!</em>;n_21-22_entremes_Navarro2.pdf;21;Entremeses;https://www.tremedica.org/wp-content/uploads/n_21-22_entremes_Navarro2.pdf;2005
Fernando A. Navarro;Freud y Cervantes;n_21-22_entremes_Navarro2.pdf;21;Entremeses;https://www.tremedica.org/wp-content/uploads/n_21-22_entremes_Navarro2.pdf;2005
Fernando de Diego;1977: el <em>Quijote</em> en esperanto;n_21-22_entremes_deDiego.pdf;21;Entremeses;https://www.tremedica.org/wp-content/uploads/n_21-22_entremes_deDiego.pdf;2005
Fernando Pardos;De Rocinante al rinoceronte: la historia natural y el Quijote;n_21-22_tribuna_Pardos.pdf;21;Tribuna;https://www.tremedica.org/wp-content/uploads/n_21-22_tribuna_Pardos.pdf;2005
Françoise Salager-Meyer;"Encyclopedia of Language and Linguistics
";n_21-22_resenias_SalagerMeyer.pdf;21;Reseñas;https://www.tremedica.org/wp-content/uploads/n_21-22_resenias_SalagerMeyer.pdf;2005
Grupo Ars XXI;El envejecimiento en el <em>Quijote</em>;n_21-22_entremes_ArsXXI.pdf;21;Entremeses;https://www.tremedica.org/wp-content/uploads/n_21-22_entremes_ArsXXI.pdf;2005
Gustavo A. Silva;El dolor en los tiempos del Quijote;n_21-22_lapiz_Silva.pdf;21;El lápiz de Esculapio;https://www.tremedica.org/wp-content/uploads/n_21-22_lapiz_Silva.pdf;2005
Gustavo A. Silva;Un Quijote «bizarro»;n_21-22_entremes_Silva.pdf;21;Entremeses;https://www.tremedica.org/wp-content/uploads/n_21-22_entremes_Silva.pdf;2005
Guzmán Urrero Peña;Don Quijote y el basilisco;n_21-22_entremes_UrreroPena2.pdf;21;Entremeses;https://www.tremedica.org/wp-content/uploads/n_21-22_entremes_UrreroPena2.pdf;2005
Guzmán Urrero Peña;Don Quijote y la psiquiatría;n_21-22_entremes_UrreroPena.pdf;21;Entremeses;https://www.tremedica.org/wp-content/uploads/n_21-22_entremes_UrreroPena.pdf;2005
Harold López Méndez;"Glosario de términos médicos mencionados en el Quijote [1969]
";n_21-22_tradyterm_LopezM.pdf;21;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n_21-22_tradyterm_LopezM.pdf;2005
Ignacio Calvo y Sánchez;1905: el <em>Quijote en latín macarrónico</em>;n_21-22_entremes_CalvoSanchez.pdf;21;Entremeses;https://www.tremedica.org/wp-content/uploads/n_21-22_entremes_CalvoSanchez.pdf;2005
Ilán Stavans;2002: el <em>Quijote</em> en espanglés;n_21-22_entremes_Stavans.pdf;21;Entremeses;https://www.tremedica.org/wp-content/uploads/n_21-22_entremes_Stavans.pdf;2005
Javier González de Dios;La publicación médica en España (I);n_21-22_agenda_GonzalezDeDios.pdf;21;Congresos y actividades;https://www.tremedica.org/wp-content/uploads/n_21-22_agenda_GonzalezDeDios.pdf;2005
José Antonio Millán;¡Qué bien/mal puntuaba Cervantes!;n_21-22_revistilo_Millan.pdf;21;Revisión y estilo;https://www.tremedica.org/wp-content/uploads/n_21-22_revistilo_Millan.pdf;2005
José Manuel Sánchez Ron;El español y la ciencia: el ejemplo de Ramón y Cajal;n_21-22_editorial.pdf;21;Editorial;https://www.tremedica.org/wp-content/uploads/n_21-22_editorial.pdf;2005
José María Gabriel y Galán;Antología médico-literaria El desahuciado;n_21-22_lapiz_GabrielYGalan.pdf;21;El lápiz de Esculapio;https://www.tremedica.org/wp-content/uploads/n_21-22_lapiz_GabrielYGalan.pdf;2005
Juan Ramón de la Fuente;El <em>Quijote</em> y el conocimiento de lo humano;n_21-22_tribuna_delaFuente.pdf;21;Tribuna;https://www.tremedica.org/wp-content/uploads/n_21-22_tribuna_delaFuente.pdf;2005
Juan Valentín Fernández de la Gala;De cómo don Quijote encontró a Merlín y de las sabias y sensatas instrucciones que recibió de éste;n_21-22_lapiz_FernandezGala.pdf;21;El lápiz de Esculapio;https://www.tremedica.org/wp-content/uploads/n_21-22_lapiz_FernandezGala.pdf;2005
Juan Valverde de Hamusco;De los compañones de la mujer;n_21-22_entremes_ValverdeH.pdf;21;Entremeses;https://www.tremedica.org/wp-content/uploads/n_21-22_entremes_ValverdeH.pdf;2005
Julia Sevilla Muñoz|Manuel Sevilla Muñoz;La escenificación de algunas expresiones idiomáticas y su traducción;n_21-22_entremes_MunozMunoz.pdf;21;Entremeses;https://www.tremedica.org/wp-content/uploads/n_21-22_entremes_MunozMunoz.pdf;2005
Justo Hernández;En torno al sobrenombre de Paracelso;n_21-22_entremes_Hernandez.pdf;21;Entremeses;https://www.tremedica.org/wp-content/uploads/n_21-22_entremes_Hernandez.pdf;2005
Karen Shashok;"Standards, quality and rights FIT 2005, XVIIe Congrès Mondial / XVII World Congress*
";n_21-22_agenda_Shashok.pdf;21;Congresos y actividades;https://www.tremedica.org/wp-content/uploads/n_21-22_agenda_Shashok.pdf;2005
Laura Munoa;El otro «panhispánico»;n_21-22_agenda_Munoa.pdf;21;Congresos y actividades;https://www.tremedica.org/wp-content/uploads/n_21-22_agenda_Munoa.pdf;2005
Laura Munoa;Reuniones y actividades docentes;n_21-22_agenda_munoa2.pdf;21;Congresos y actividades;https://www.tremedica.org/wp-content/uploads/n_21-22_agenda_munoa2.pdf;2005
Leticia Molinero;Round table on language issues in health care;n_21-22_agenda_molinero.pdf;21;Congresos y actividades;https://www.tremedica.org/wp-content/uploads/n_21-22_agenda_molinero.pdf;2005
Lúcia M. Singer|Juan Manuel Igea Aznar;Glossário trilíngüe (EN-PT-ES) de termos, abreviações e acrônimos usados com freqüência em Imunologia. 2a parte;n_21-22_tradyterm_Singer-Igea.pdf;21;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n_21-22_tradyterm_Singer-Igea.pdf;2005
